ad_ref,assembly,body,ad_city,color,engine_cc,fuel_type,make,mileage,model,registered,transmission,year,price,make_reduced,model_reduced,log_price
7830331,Unknown,Hatchback,Gujranwala,Gold,1000.0,Petrol,Suzuki,136000,Wagon,Lahore,Manual,1905.0,2200000.0,Suzuki,Wagon,14.603968372873895
7398626,Unknown,Unknown,Lahore,Green,1000.0,Petrol,Suzuki,119000,Khyber,Punjab,Manual,1905.0,550000.0,Suzuki,Khyber,13.217675375388819
7349256,Imported,Unknown,Islamabad,Green,2200.0,Petrol,Land,180000,Rover,Islamabad,Automatic,1905.0,2400000.0,Other,Other,14.690979711984754
7830345,Unknown,Hatchback,Gujrat,Graphite Grey,800.0,Petrol,Suzuki,75000,Mehran,Sindh,Manual,1905.0,760000.0,Suzuki,Mehran,13.541075028051122
7495962,Unknown,Sedan,Islamabad,White,1300.0,Petrol,Changan,18000,Alsvin,Islamabad,Manual,1905.0,3800000.0,Changan,Other,15.150511887854474
7830351,Imported,Micro Van,Peshawar,White,660.0,Petrol,Suzuki,200000,Every,Islamabad,Automatic,1905.0,2000000.0,Suzuki,Every,14.508658238524095
7830342,Unknown,Hatchback,Multan,White,660.0,Petrol,Suzuki,36000,Alto,Punjab,Manual,1905.0,2500000.0,Suzuki,Alto,14.731801689838349
7830202,Unknown,Hatchback,Islamabad,White,1300.0,Petrol,Suzuki,50000,Swift,Lahore,Manual,1905.0,2850000.0,Suzuki,Swift,14.862829903121964
7830204,Unknown,Hatchback,Karachi,Grey,660.0,Petrol,Suzuki,87000,Alto,Karachi,Manual,1905.0,2380000.0,Suzuki,Alto,14.682611465815636
7830190,Unknown,Hatchback,Lahore,Grey,1000.0,Petrol,Suzuki,18000,Wagon,Punjab,Manual,1905.0,2970000.0,Suzuki,Wagon,14.904072847479162
7830212,Unknown,Hatchback,Karachi,Solid White,1000.0,Petrol,Suzuki,25000,Cultus,Sindh,Manual,1905.0,1275000.0,Suzuki,Cultus,14.058457520888082
7830215,Unknown,Sedan,Islamabad,Gold,1300.0,Petrol,Toyota,230000,Corolla,Islamabad,Manual,1905.0,1850000.0,Toyota,Corolla,14.430696737594902
7830209,Unknown,Hatchback,Islamabad,Grey,800.0,Petrol,Suzuki,110000,Mehran,Islamabad,Manual,1905.0,1260000.0,Suzuki,Mehran,14.04662307257814
7830218,Unknown,Sedan,Karachi,golden,1300.0,Petrol,Honda,100000,City,Sindh,Manual,1905.0,650000.0,Honda,City,13.384729180332174
7830213,Imported,Hatchback,Karachi,Burgundy,1000.0,Petrol,Toyota,55000,Passo,Karachi,Automatic,1905.0,4065000.0,Toyota,Passo,15.217924546966477
7830216,Unknown,Sedan,Abbottabad,Silver,1800.0,Petrol,Honda,75000,Civic,Islamabad,Automatic,1905.0,4930000.0,Honda,Civic,15.41084974885861
7830221,Unknown,Sedan,Karachi,Taffeta White,1500.0,Petrol,Honda,32000,City,Karachi,Automatic,1905.0,4395000.0,Honda,City,15.295978316632674
7499324,Unknown,Sedan,Lahore,Super White,1600.0,Petrol,Toyota,63000,Corolla,Lahore,Automatic,1905.0,4950000.0,Toyota,Corolla,15.414898336565054
7830228,Unknown,Sedan,Karachi,Lunar Silver Metallic,1800.0,Petrol,Honda,49000,Civic,Karachi,Automatic,1905.0,6250000.0,Honda,Civic,15.648092181712572
7830236,Unknown,Unknown,Zafarwal,White,13000.0,Petrol,Toyota,240000,Corolla,Lahore,Manual,1905.0,1750000.0,Toyota,Corolla,14.375126917328105
7430523,Unknown,Sedan,Karachi,White,1600.0,Petrol,Toyota,6200,Corolla,Sindh,Automatic,1905.0,7700000.0,Toyota,Corolla,15.856731016694035
7817092,Unknown,Double Cabin,Faisalabad,White,4000.0,Petrol,Toyota,96000,Hilux,Sindh,Automatic,1905.0,6000000.0,Toyota,Hilux,15.607270193858982
7830244,Unknown,Hatchback,Rawalpindi,Solid White,660.0,Petrol,Suzuki,27000,Alto,Islamabad,Manual,1905.0,2550000.0,Suzuki,Alto,14.751604309291395
7830248,Unknown,Sedan,Quetta,Black Mica,1300.0,Petrol,Toyota,12500,Corolla,Karachi,Manual,1905.0,1550000.0,Toyota,Corolla,14.253766134056512
5401070,Unknown,Sedan,Islamabad,White,1500.0,Petrol,Changan,50000,Alsvin,Islamabad,Automatic,1905.0,3900000.0,Changan,Other,15.176487367510099
7457610,Unknown,Sedan,Abbottabad,Silky Silver,1300.0,Petrol,Suzuki,100,Baleno,Sindh,Manual,1905.0,760000.0,Suzuki,Other,13.541075028051122
7819767,Unknown,Hatchback,Rawalpindi,Graphite Grey,1000.0,Petrol,Suzuki,72000,Alto,Islamabad,Manual,1905.0,1350000.0,Suzuki,Alto,14.115615891155079
7830278,Unknown,Sedan,Karachi,Graphite Grey,1300.0,Petrol,Suzuki,126000,Liana,Karachi,Manual,1905.0,1075000.0,Suzuki,Other,13.887832149776026
7830277,Imported,Sedan,Rawalpindi,Gold,1800.0,Petrol,Honda,195000,Civic,Lahore,Automatic,1905.0,2250000.0,Honda,Civic,14.626441218624949
7658715,Imported,SUV,Mandra,White,3000.0,Petrol,Mitsubishi,200000,Pajero,Bhakkar,Automatic,1905.0,1700000.0,Mitsubishi,Other,14.346139397261565
7830287,Imported,Unknown,Islamabad,Blue,2400.0,Petrol,Mitsubishi,199885,Pajero,Punjab,Manual,1905.0,1390000.0,Mitsubishi,Other,14.144815024531075
7433933,Imported,Unknown,Karachi,White,1500.0,Petrol,Daihatsu,50027,Terios,Karachi,Automatic,1905.0,4650000.0,Daihatsu,Other,15.35237799261728
7830201,Unknown,Sedan,Gujranwala,Silver,1800.0,Petrol,Honda,62000,Civic,Punjab,Automatic,1905.0,5600000.0,Honda,Civic,15.53827733427679
7830091,Imported,SUV,Islamabad,Super White,2700.0,Petrol,Toyota,26000,Prado,Un-Registered,Automatic,1905.0,35000000.0,Toyota,Prado,17.370858648025116
7830115,Unknown,Sedan,Lahore,Black,1800.0,Petrol,Honda,109000,Civic,Islamabad,Automatic,1905.0,4900000.0,Honda,Civic,15.404745967162468
7830116,Imported,Hatchback,Karachi,Blue,800.0,Petrol,Daihatsu,55000,Cuore,Karachi,Automatic,1905.0,870000.0,Daihatsu,Cuore,13.676249640055394
7830119,Unknown,Sedan,Peshawar,White,1300.0,Petrol,Toyota,654052,Corolla,Peshawar,Manual,1905.0,880000.0,Toyota,Corolla,13.68767832281738
7830121,Imported,Mini Van,Islamabad,Black,660.0,Petrol,Suzuki,80000,Wagon,Punjab,Automatic,1905.0,1975000.0,Suzuki,Wagon,14.496079462646344
7821662,Unknown,Mini Van,Karachi,Silver,1000.0,Petrol,Changan,61000,Karvaan,Sindh,Manual,1905.0,2350000.0,Changan,Other,14.669926311652166
7830122,Unknown,Mini Van,Karachi,Green,1000.0,Petrol,FAW,92000,X-PV,Karachi,Manual,1905.0,850000.0,FAW,Other,13.652992804936396
7830124,Imported,Unknown,Karachi,Red,1000.0,Petrol,Daihatsu,1008,Charade,Sindh,Manual,1905.0,225000.0,Daihatsu,Other,12.323860125621126
7830125,Imported,Hatchback,Karachi,White,1000.0,Petrol,Toyota,135000,Vitz,Karachi,Automatic,1905.0,2575000.0,Toyota,Vitz,14.761360480429413
7830134,Unknown,Sedan,Peshawar,Grey,1600.0,Petrol,Honda,188888,Civic,Islamabad,Manual,1905.0,1430000.0,Honda,Civic,14.173185701536545
7429671,Unknown,Sedan,Karachi,Silver,1300.0,Petrol,Honda,111000,City,Karachi,Automatic,1905.0,1800000.0,Honda,City,14.403297778421795
7830137,Unknown,Sedan,Lahore,Ralley Red,1300.0,Petrol,Honda,119000,City,Lahore,Manual,1905.0,2800000.0,Honda,City,14.845130332288226
7830143,Unknown,Sedan,Wah,Taffeta White,1800.0,Petrol,Honda,3500,Civic,Islamabad,Automatic,1905.0,8000000.0,Honda,Civic,15.894952224644102
7830142,Unknown,Sedan,Pir,White,1300.0,Petrol,Toyota,83000,Corolla,Lahore,Manual,1905.0,4120000.0,Toyota,Corolla,15.231363964044126
7830149,Unknown,Sedan,Okara,Taffeta White,1300.0,Petrol,Honda,200000,City,Lahore,Manual,1905.0,1375000.0,Honda,City,14.13396501635527
7602816,Imported,Hatchback,Islamabad,Purple,660.0,Petrol,Suzuki,154000,Wagon,Islamabad,Automatic,1905.0,2650000.0,Suzuki,Wagon,14.790070575320824
7409481,Imported,SUV,Lahore,Polar White,1999.0,Petrol,Hyundai,22000,Tucson,Islamabad,Automatic,1905.0,9000000.0,Hyundai,Other,16.012735246411598
7830155,Imported,Hatchback,Peshawar,Red,1000.0,Petrol,Toyota,152000,Passo,Islamabad,Automatic,1905.0,1920000.0,Toyota,Passo,14.467836264837162
7524488,Unknown,Hatchback,Multan,Silver,800.0,Petrol,Daihatsu,65000,Cuore,Faisalabad,Manual,1905.0,550000.0,Daihatsu,Cuore,13.217675375388819
7830177,Unknown,Hatchback,Gujranwala,Solid White,660.0,Petrol,Suzuki,20000,Alto,Islamabad,Automatic,1905.0,2800000.0,Suzuki,Alto,14.845130332288226
7830184,Unknown,Hatchback,Islamabad,Solid White,796.0,Petrol,Suzuki,60000,Mehran,Islamabad,Manual,1905.0,1100000.0,Suzuki,Mehran,13.910821646859095
7830193,Imported,Unknown,Hyderabad,Silver,1000.0,Petrol,Toyota,46650,Yaris,Un-Registered,Automatic,1905.0,5075000.0,Toyota,Yaris,15.439837279936441
7830186,Imported,Hatchback,Karachi,Silver,660.0,Petrol,Suzuki,75000,Alto,Sindh,Automatic,1905.0,2650000.0,Suzuki,Alto,14.790070575320824
7830096,Unknown,Sedan,Karachi,White,1300.0,Petrol,Toyota,90000,Corolla,Karachi,Manual,1905.0,2500000.0,Toyota,Corolla,14.731801689838349
7830176,Unknown,Sedan,Wah,White,1600.0,Petrol,Toyota,69000,Corolla,Islamabad,Automatic,1905.0,5000000.0,Toyota,Corolla,15.424948670398354
7830017,Imported,Sedan,Karachi,Turquoise,1000.0,Petrol,Toyota,123000,Belta,Sindh,Automatic,1905.0,2275000.0,Toyota,Other,14.637491049927531
7830018,Unknown,Sedan,Islamabad,White,1300.0,Petrol,Honda,300000,City,Lahore,Manual,1905.0,1075000.0,Honda,City,13.887832149776026
7393798,Imported,Sedan,Multan,Beige,1300.0,Petrol,Toyota,182600,Corolla,Punjab,Manual,1905.0,525000.0,Toyota,Corolla,13.171155446333852
7830021,Unknown,Sedan,Islamabad,Black,1300.0,Petrol,Toyota,110000,Corolla,Islamabad,Manual,1905.0,3150000.0,Toyota,Corolla,14.962913328262083
7830037,Unknown,Sedan,Lahore,Satin silver metallic,2000.0,Petrol,Honda,185000,Accord,Lahore,Automatic,1905.0,2250000.0,Honda,Other,14.626441218624949
7830047,Unknown,Pick Up,Multan,Green,800.0,Petrol,Suzuki,47000,Ravi,Multan,Manual,1905.0,900000.0,Suzuki,Other,13.710151153416941
7830049,Unknown,Hatchback,Rawalpindi,Grey,800.0,Petrol,Suzuki,57000,Mehran,Lahore,Manual,1905.0,1200000.0,Suzuki,Mehran,13.997832948091215
7830051,Unknown,Unknown,Karachi,White,1000.0,Petrol,Suzuki,100000,Khyber,Sindh,Manual,1905.0,275000.0,Suzuki,Khyber,12.524530013005734
7830038,Unknown,Mini Van,Haripur,Solid White,800.0,Unknown,Suzuki,4200,Bolan,Lahore,Manual,1905.0,490000.0,Suzuki,Bolan,13.102162710901053
7830058,Unknown,Sedan,Karachi,Silver,1500.0,Petrol,Honda,200000,Civic,Sindh,Automatic,1905.0,1085000.0,Honda,Civic,13.897091466615258
7830067,Unknown,Sedan,Rawalpindi,White,1600.0,Petrol,Honda,900,Civic,Karachi,Automatic,1905.0,1025000.0,Honda,Civic,13.840204146163925
7830059,Imported,Unknown,Karachi,White,1500.0,Hybrid,Toyota,100000,Prius,Sindh,Automatic,1905.0,2875000.0,Toyota,Prius,14.871563580039615
7830071,Unknown,Hatchback,Kasur,Solid White,660.0,Petrol,Suzuki,34000,Alto,Punjab,Automatic,1905.0,2595000.0,Suzuki,Alto,14.769097459938507
7830073,Unknown,Sedan,Karachi,Unknown,1300.0,Petrol,Honda,72000,City,Karachi,Manual,1905.0,3350000.0,Honda,City,15.024471202308668
7830074,Unknown,Unknown,Lahore,Unknown,800.0,Petrol,Daihatsu,80000,Cuore,Punjab,Manual,1905.0,780000.0,Daihatsu,Cuore,13.567050480716235
7825494,Unknown,Sedan,Karachi,Crystal Black Pearl,1500.0,Petrol,Honda,100000,Civic,Sindh,Automatic,1905.0,4800000.0,Honda,Civic,15.38412668421143
7830081,Imported,Station Wagon,Islamabad,White,1500.0,Petrol,Toyota,167000,Corolla,Islamabad,Automatic,1905.0,4730000.0,Toyota,Corolla,15.369435971884585
7830078,Unknown,Sedan,Mardan,Silver,1600.0,Petrol,Honda,230000,Civic,Lahore,Automatic,1905.0,1650000.0,Honda,Civic,14.316286451937186
7830069,Imported,Double Cabin,Lahore,Silver,3000.0,Diesel,Toyota,129000,Hilux,Sindh,Automatic,1905.0,4900000.0,Toyota,Hilux,15.404745967162468
7830084,Unknown,Hatchback,Sialkot,White,660.0,Petrol,Suzuki,18000,Alto,Punjab,Automatic,1905.0,3000000.0,Suzuki,Alto,14.914123179965662
7830090,Unknown,Sedan,Khanewal,White,1300.0,Petrol,Toyota,115000,Corolla,Sindh,Manual,1905.0,2500000.0,Toyota,Corolla,14.731801689838349
7830094,Unknown,Sedan,Islamabad,Silver,1300.0,Petrol,Honda,41000,City,Islamabad,Automatic,1905.0,4250000.0,Honda,City,15.26242977619469
7830016,Unknown,Hatchback,Rawalpindi,Silky Silver,1000.0,Petrol,Suzuki,150000,Alto,Islamabad,Manual,1905.0,835000.0,Suzuki,Alto,13.635188201437066
7829942,Unknown,Hatchback,Faisalabad,Solid White,796.0,Petrol,Suzuki,53500,Mehran,Faisalabad,Manual,1905.0,1295000.0,Suzuki,Mehran,14.07402202531625
7147868,Imported,Hatchback,Sialkot,Silver,660.0,Petrol,Daihatsu,35500,Mira,Punjab,Automatic,1905.0,2150000.0,Daihatsu,Mira,14.580978865220017
7829949,Unknown,Unknown,Gujranwala,Bronze,1000.0,Petrol,Daihatsu,125000,Cuore,Lahore,Manual,1905.0,965000.0,Daihatsu,Cuore,13.779884416590017
7624664,Imported,Sedan,Peshawar,White,1500.0,Petrol,Toyota,100000,Corolla,Peshawar,Automatic,1905.0,1200000.0,Toyota,Corolla,13.997832948091215
7605634,Unknown,Hatchback,Islamabad,Solid White,796.0,Petrol,Suzuki,54000,Mehran,Islamabad,Manual,1905.0,1450000.0,Suzuki,Mehran,14.187074804051692
7829948,Imported,Hatchback,Karachi,White,660.0,Petrol,Suzuki,75000,Alto,Karachi,Automatic,1905.0,3050000.0,Suzuki,Alto,14.930652476452392
7830079,Imported,Sedan,Karachi,Gold,1300.0,Petrol,Nissan,150000,Sunny,Sindh,Automatic,1905.0,1620000.0,Nissan,Other,14.297937324492327
7829944,Unknown,Sedan,Okara,White,1800.0,Petrol,Toyota,80000,Corolla,Lahore,Automatic,1905.0,5600000.0,Toyota,Corolla,15.53827733427679
7829960,Imported,Sedan,Lahore,Polar White,1300.0,Petrol,Mercedes,11000,Benz,Islamabad,Automatic,1905.0,21000000.0,Mercedes,Benz,16.860033043306743
7829966,Unknown,SUV,Lahore,Super White,2800.0,Diesel,Toyota,125000,Fortuner,Islamabad,Automatic,1905.0,14500000.0,Toyota,Fortuner,16.489659276356317
7829968,Unknown,Hatchback,Rahim,Unknown,1000.0,Petrol,Suzuki,90000,Wagon,Sindh,Manual,1905.0,1630000.0,Suzuki,Wagon,14.30409118627969
7438059,Unknown,Sedan,Nowshera,Gold,1300.0,Petrol,Toyota,100000,Corolla,Peshawar,Automatic,1905.0,1750000.0,Toyota,Corolla,14.375126917328105
7829978,Unknown,Hatchback,Rawalpindi,Blue,1000.0,Petrol,Suzuki,50000,Khyber,Punjab,Manual,1905.0,610000.0,Suzuki,Khyber,13.321215875492413
7829975,Unknown,Sedan,Lahore,Blue,1600.0,Petrol,Toyota,1234,Corolla,Karachi,Manual,1905.0,1550000.0,Toyota,Corolla,14.253766134056512
7829990,Unknown,Sedan,Rawalpindi,Orange,1500.0,Petrol,Honda,50000,Civic,Lahore,Manual,1905.0,840000.0,Honda,Civic,13.641158361294979
7829965,Imported,SUV,Islamabad,Attitude Black Mica,2700.0,Petrol,Toyota,111000,Prado,Islamabad,Automatic,1905.0,18400000.0,Toyota,Prado,16.72786127692704
7829997,Unknown,Sedan,Sukkur,Crystal Black,1800.0,Petrol,Honda,75000,Civic,Sindh,Automatic,1905.0,3650000.0,Honda,Civic,15.11023799953124
7829996,Unknown,Sedan,Karachi,Crystal Black,1800.0,Petrol,Honda,50000,Civic,Sindh,Automatic,1905.0,5550000.0,Honda,Civic,15.52930866590278
7830002,Imported,Sedan,Faisalabad,Black,3000.0,Petrol,BMW,240000,5,Islamabad,Automatic,1905.0,4100000.0,Other,Other,15.226497775576945
7829834,Unknown,Sedan,Karachi,Super white,1798.0,Petrol,Toyota,39000,Corolla,Karachi,Automatic,1905.0,5750000.0,Toyota,Corolla,15.564710586686562
7830007,Unknown,Hatchback,Lahore,Sand Beige,796.0,Petrol,Suzuki,29000,Mehran,Punjab,Manual,1905.0,1125000.0,Suzuki,Mehran,13.933294482509151
7830009,Imported,Sedan,Peshawar,Red,1500.0,Petrol,Toyota,200000,Corolla,Rawalpindi,Automatic,1905.0,1350000.0,Toyota,Corolla,14.115615891155079
7830008,Unknown,Hatchback,Lahore,Silver,1000.0,Petrol,Hyundai,109000,Santro,Lahore,Manual,1905.0,1200000.0,Hyundai,Other,13.997832948091215
7829916,Unknown,Hatchback,Attock,Silver,1000.0,Petrol,Suzuki,150000,Cultus,Lahore,Manual,1905.0,832000.0,Suzuki,Cultus,13.631588921725701
7485177,Unknown,Sedan,Quetta,White,1600.0,Petrol,Toyota,150000,Corolla,Karachi,Manual,1905.0,265000.0,Toyota,Corolla,12.487488878546145
7830012,Unknown,Sedan,Karachi,Strong Blue,1300.0,Petrol,Toyota,37000,Corolla,Karachi,Automatic,1905.0,4500000.0,Toyota,Corolla,15.319588176962746
7829868,Imported,SUV,Islamabad,White,4200.0,Diesel,Toyota,320000,Land,Karachi,Automatic,1905.0,9000000.0,Toyota,Land,16.012735246411598
7829869,Unknown,Hatchback,Lahore,Snow White Pearl,800.0,Petrol,Suzuki,45000,Mehran,Lahore,Manual,1905.0,350000.0,Suzuki,Mehran,12.765691290604371
7828842,Unknown,Hatchback,Gujrat,Silver,1000.0,Petrol,Suzuki,12000,Cultus,Lahore,Manual,1905.0,755000.0,Suzuki,Cultus,13.534474352733596
7829853,Unknown,Sedan,Lahore,Grey,1800.0,Petrol,Honda,81000,Civic,Lahore,Automatic,1905.0,4850000.0,Honda,Civic,15.394489469099211
7829864,Unknown,Hatchback,Lahore,Green,1000.0,Petrol,Suzuki,150000,Khyber,Lahore,Manual,1905.0,595000.0,Suzuki,Khyber,13.296318365198623
7829854,Unknown,Sedan,Rawalpindi,Unknown,1600.0,Petrol,Honda,48500,Civic,Karachi,Manual,1905.0,1020000.0,Honda,Civic,13.83531416565213
7829877,Unknown,Sedan,Lahore,Orange,1300.0,Petrol,Toyota,32000,Yaris,Lahore,Automatic,1905.0,4300000.0,Toyota,Yaris,15.274125813221904
7829874,Unknown,Hatchback,Lahore,Silver,800.0,Petrol,Suzuki,21,Mehran,Lahore,Manual,1905.0,475000.0,Suzuki,Mehran,13.07107218827772
7829883,Unknown,Hatchback,Sargodha,Silky Silver,1000.0,Petrol,Suzuki,190000,Alto,Islamabad,Manual,1905.0,830000.0,Suzuki,Alto,13.629182184591333
7651202,Imported,Crossover,Lahore,White,1500.0,Hybrid,Honda,140000,Vezel,Lahore,Automatic,1905.0,4800000.0,Honda,Vezel,15.38412668421143
7829893,Unknown,Sedan,Lahore,Silver Metallic,1600.0,Petrol,Toyota,65000,Corolla,Lahore,Automatic,1905.0,3550000.0,Toyota,Corolla,15.0824584431417
7829892,Imported,Unknown,Bahawalpur,Silver,660.0,Petrol,Daihatsu,102000,Mira,Lahore,Manual,1905.0,1400000.0,Daihatsu,Mira,14.151983508870947
7829890,Imported,Hatchback,Peshawar,Snow White,1500.0,Hybrid,Toyota,173000,Aqua,Islamabad,Automatic,1905.0,5000000.0,Toyota,Other,15.424948670398354
7829900,Imported,Unknown,Karachi,White,660.0,Petrol,Suzuki,70000,Alto,Karachi,Automatic,1905.0,1300000.0,Suzuki,Alto,14.077875591662238
7829901,Unknown,Sedan,Karachi,Grey,1500.0,Petrol,Honda,200000,Civic,Sindh,Manual,1905.0,1500000.0,Honda,Civic,14.220976332738882
7572515,Unknown,Mini Van,Islamabad,White,800.0,Petrol,Suzuki,95,Bolan,Islamabad,Manual,1905.0,1875000.0,Suzuki,Bolan,14.444119750719839
6985827,Unknown,Sedan,Faisalabad,Unknown,1500.0,Petrol,Honda,51500,City,Lahore,Automatic,1905.0,4650000.0,Honda,City,15.35237799261728
7632217,Unknown,Hatchback,Sialkot,Silver,1000.0,Petrol,Suzuki,37000,Wagon,Punjab,Manual,1905.0,2825000.0,Suzuki,Wagon,14.854019276544916
7829923,Unknown,Mini Van,Lahore,White,800.0,Petrol,Suzuki,50000,Bolan,Lahore,Manual,1905.0,700000.0,Suzuki,Bolan,13.45883704259595
7829925,Unknown,Hatchback,Peshawar,White,660.0,Petrol,Daihatsu,58000,Move,Lahore,Automatic,1905.0,3300000.0,Daihatsu,Other,15.009433329466965
7829922,Unknown,Hatchback,Karachi,Unknown,1242.0,Petrol,Suzuki,20500,Swift,Sindh,Automatic,1905.0,4650000.0,Suzuki,Swift,15.35237799261728
7829940,Imported,Unknown,Kamra,White,1600.0,Unknown,Nissan,200000,Sunny,Islamabad,Manual,1905.0,420000.0,Nissan,Other,12.948012371209098
6915370,Unknown,Sedan,Muzaffarabad,White,2000.0,Petrol,Hyundai,32000,Elantra,Islamabad,Automatic,1905.0,6299000.0,Hyundai,Other,15.65590160735941
7829927,Unknown,Hatchback,Mandi,Solid White,796.0,Petrol,Suzuki,100000,Mehran,Lahore,Manual,1905.0,995000.0,Suzuki,Mehran,13.81049902116535
7829849,Imported,Unknown,Islamabad,Red,1300.0,Petrol,Toyota,200000,IST,Sindh,Automatic,1905.0,2050000.0,Toyota,Other,14.53335083891935
7605788,Imported,Hatchback,Lahore,Gold,660.0,Petrol,Nissan,78000,Dayz,Islamabad,Automatic,1905.0,2400000.0,Nissan,Other,14.690979711984754
7829795,Imported,Mini Van,Karachi,White,660.0,Petrol,Daihatsu,100000,Hijet,Sindh,Automatic,1905.0,1340000.0,Daihatsu,Other,14.108180918195472
7829793,Imported,Hatchback,Mardan,White,1000.0,Petrol,Toyota,112000,Passo,Lahore,Automatic,1905.0,2900000.0,Toyota,Passo,14.88022163978423
7829771,Imported,Hatchback,Islamabad,Moco Peach,660.0,Petrol,Nissan,122345,Moco,Sindh,Automatic,1905.0,2000000.0,Nissan,Other,14.508658238524095
7829797,Unknown,Sedan,Ranipur,Silver Metallic,1300.0,Petrol,Toyota,95000,Corolla,Karachi,Manual,1905.0,4050000.0,Toyota,Corolla,15.214227685996272
6557246,Unknown,Hatchback,Faisalabad,White,800.0,Petrol,Suzuki,42500,Mehran,Bahawalpur,Manual,1905.0,425000.0,Suzuki,Mehran,12.959846800844963
7829801,Unknown,Compact SUV,Lahore,Polar White,1500.0,Petrol,Haval,25,H6,Un-Registered,Automatic,1905.0,10400000.0,Other,Other,16.15731646026544
7829803,Unknown,SUV,Sialkot,Attitude Black,2700.0,Petrol,Toyota,9000,Fortuner,Punjab,Automatic,1905.0,17200000.0,Toyota,Fortuner,16.660419999923214
7827116,Unknown,Hatchback,Quetta,White,1300.0,Petrol,Suzuki,158776,Swift,Islamabad,Manual,1905.0,1700000.0,Suzuki,Swift,14.346139397261565
7829810,Unknown,Unknown,Talagang,Grey,900.0,Petrol,Suzuki,90000,Khyber,Islamabad,Manual,1905.0,770000.0,Suzuki,Khyber,13.554147092530322
7829818,Unknown,Sedan,Islamabad,White,1300.0,Petrol,Toyota,52957,Corolla,Lahore,Manual,1905.0,3670000.0,Toyota,Corolla,15.11570249251028
7614471,Imported,Sedan,Karachi,Silver,1500.0,Petrol,Toyota,114000,Premio,Karachi,Automatic,1905.0,3625000.0,Toyota,Other,15.103365122132944
7501061,Unknown,Hatchback,Multan,Silver,1000.0,Petrol,KIA,13000,Picanto,Islamabad,Automatic,1905.0,3150000.0,KIA,Other,14.962913328262083
7829800,Unknown,Hatchback,Islamabad,Silky Silver,1000.0,Petrol,Suzuki,189000,Alto,Islamabad,Manual,1905.0,1050000.0,Suzuki,Alto,13.864301674514206
7829831,Unknown,Sedan,Sahiwal,Meteoroid Gray Metalic,1498.0,Petrol,Honda,18000,Civic,Punjab,Automatic,1905.0,9800000.0,Honda,Civic,16.097893045681612
7369150,Imported,Sedan,Peshawar,White,1500.0,Petrol,Toyota,112985,Corolla,Punjab,Automatic,1905.0,7200000.0,Toyota,Corolla,15.789591722875162
7829832,Unknown,Sedan,Peshawar,White,1300.0,Petrol,Toyota,88000,Corolla,Islamabad,Automatic,1905.0,4600000.0,Toyota,Corolla,15.341567078850604
7829842,Unknown,SUV,Lahore,Jet Grey,1500.0,Petrol,Proton,22000,X70,Lahore,Automatic,1905.0,7975000.0,Proton,Other,15.891822332027024
7113280,Unknown,Sedan,Abbottabad,Bronze,1300.0,Petrol,Honda,71000,City,Sindh,Manual,1905.0,2960000.0,Honda,City,14.900700164138025
7829839,Unknown,Unknown,Lahore,Silver,800.0,Petrol,Suzuki,80000,Mehran,Lahore,Manual,1905.0,560000.0,Suzuki,Mehran,13.235693848424024
7829847,Unknown,Unknown,Lahore,Grey,1000.0,Petrol,DFSK,30945,Shahbaz,Punjab,Manual,1905.0,1290000.0,DFSK,Other,14.070153551531353
7829845,Imported,SUV,Multan,Blue,3000.0,Diesel,Audi,112000,Q7,Lahore,Automatic,1905.0,7000000.0,Audi,Other,15.76142084987672
7350742,Imported,Sedan,Pindi,White,1600.0,Petrol,Mitsubishi,252000,Lancer,Islamabad,Manual,1905.0,2200000.0,Mitsubishi,Other,14.603968372873895
7829850,Unknown,Hatchback,Rawalpindi,Unknown,800.0,Petrol,Suzuki,8000,FX,Punjab,Manual,1905.0,280000.0,Suzuki,Other,12.54254845357358
7487005,Unknown,Sedan,Islamabad,Grey,1300.0,Petrol,Suzuki,180000,Liana,Lahore,Manual,1905.0,1250000.0,Suzuki,Other,14.038654909278163
7829674,Unknown,Sedan,Islamabad,Taffeta White,1800.0,Petrol,Honda,80000,Civic,Islamabad,Automatic,1905.0,5400000.0,Honda,Civic,15.501909696719672
